category,item,quantity,price,payment_method,card_type,city,province_state,country,gender,age,days_since_last_purchase,tenure,discount_used,purchase_frequency,avg_purchase_value,recency,purchase_per_tenure,discount_ratio
0,0,-0.4373157419554242,-0.608419083358922,7,3,44,13,3,1,51.0,0.8373857141942734,1.5089491737450216,0.9882688056694595,-1.3252072247899733,-0.4742134467893103,-0.952593779197853,-0.9585898744626026,0.616309221278238
0,7,1.3461905466066642,-0.12600299421297848,3,1,26,13,3,0,66.0,-1.0330023492218188,0.8214068336780322,0.9882688056694595,-0.5023824954011133,0.7343666692088714,-1.058365548876583,-0.6536686827869674,0.1114347083909693
3,9,1.3461905466066642,1.1622114946843674,3,1,13,13,3,0,49.0,-1.0654478564443428,1.165178003711527,0.9882688056694595,0.3204422339877467,-1.649101005250082,1.5292652450494926,-0.44403536350996836,-0.2714688638208786
1,1,0.45443740232561997,0.09762548100975986,0,2,35,19,3,0,25.0,-1.645649867953008,-0.8974490164894412,-1.0118704488730614,0.8689920535803201,0.678142213818318,-0.3311846323353137,0.9185812117905259,-0.6236283535923591
2,3,0.45443740232561997,-1.1795506736444161,5,3,35,19,3,1,29.0,-0.4260805082357807,-0.20990667642245178,-1.0118704488730614,1.6232480555201083,1.1079329009049057,0.6698696164098105,0.6390701194211935,-0.6236283535923591
2,3,1.3461905466066642,-0.4771855540234577,6,2,47,7,3,2,63.0,-1.1322474301377747,0.13386449361104288,-1.0118704488730614,-0.8452261326464716,0.80315564084775,-0.34629488514656087,-0.6836162998265387,-0.6236283535923591
2,3,-0.4373157419554242,-1.125585484011141,5,3,10,30,3,0,37.0,0.8793740176587164,0.4776356636445376,0.9882688056694595,1.3489731457238217,-1.4979758461291572,-0.35951635635640217,0.10625209959215429,4.078828056181783
0,4,-0.4373157419554242,-0.2584630051310173,6,2,38,12,3,2,54.0,1.3660566259965772,0.4776356636445376,-1.0118704488730614,1.5546793280710367,0.5728529715139113,1.0079615230614656,0.18486459432102895,-0.6236283535923591
2,10,-1.3290688862364683,-1.1799595008386077,6,2,21,3,2,0,61.0,0.0701448963439989,0.13386449361104288,-1.0118704488730614,-1.0509323149936867,1.1695622040670852,1.540597934657928,-0.7734591509452526,-0.6236283535923591
2,3,0.45443740232561997,-0.5004887040923719,7,3,44,13,3,2,50.0,-0.2237732279071013,1.5089491737450216,-1.0118704488730614,1.2118356908256784,1.3558539701176817,0.947520511816477,-0.25345961871269646,-0.6236283535923591
0,7,-1.3290688862364683,-0.21390084096414624,2,2,38,12,3,2,54.0,0.9690763023327534,0.8214068336780322,-1.0118704488730614,-1.1880697698918299,-1.5693619524115447,1.0268493390755247,-0.8865945930947442,-0.6236283535923591
1,6,-1.3290688862364683,-0.8606654621750637,5,3,23,22,3,2,63.0,1.1904691751452705,0.8214068336780322,-1.0118704488730614,0.18330477908960335,-1.2895733391946351,-0.7146072974207104,-0.4207427724791907,-0.6236283535923591
3,2,-0.4373157419554242,2.0743049649255534,5,3,12,19,3,2,54.0,0.20374404373086263,1.165178003711527,0.9882688056694595,1.0061295084784634,-0.7791310925028719,0.3166674569469082,-0.23440204423296926,-0.3663562818981942
2,10,0.45443740232561997,-1.136623818254311,7,3,13,13,3,2,30.0,-0.29057280160053317,-1.5849913565564304,-1.0118704488730614,1.5546793280710367,-1.6676319118956575,-0.036534702515994145,3.9582643413070127,-0.6236283535923591
1,6,0.45443740232561997,0.29427136141586036,0,1,27,4,3,0,56.0,-1.6418327494562406,-0.20990667642245178,0.9882688056694595,-0.9137948600955433,0.9154641659724504,-1.0640318936808009,-0.6536686827869674,-0.08103722938765051
0,4,1.3461905466066642,-0.8692508332530847,0,3,9,1,0,1,25.0,-0.8765004908543498,1.165178003711527,0.9882688056694595,-1.1195010424427583,0.4112690809907489,0.22222837687661343,-0.8842653339916664,1.3487908627295722
3,9,-0.4373157419554242,-0.7813529865019171,6,2,40,11,3,1,47.0,0.9099109656328567,0.13386449361104288,-1.0118704488730614,-0.7766574051974,-1.194883213948872,-1.1660261001567191,-0.6536686827869674,-0.6236283535923591
0,7,-0.4373157419554242,-0.49190333301435085,5,3,15,25,3,0,40.0,-0.6150278738257736,-0.8974490164894412,0.9882688056694595,-1.2566384973409017,-0.5318417587439223,0.35066552577221427,-0.7060770126062172,0.4398827565562608
1,6,0.45443740232561997,-0.3651669028149929,3,1,35,19,3,0,62.0,1.2400917156032485,-1.2412201865229358,-1.0118704488730614,1.5546793280710367,0.6182677313612123,-0.8373781015120935,2.28119778709102,-0.6236283535923591
1,1,1.3461905466066642,0.5714561990776822,5,3,14,20,2,2,53.0,-1.737260711875429,-1.5849913565564304,0.9882688056694595,-0.6395199502992567,-1.6488202339372702,0.6037622603606042,0.6041312328750271,-0.16094096140563327
3,8,-1.3290688862364683,-0.8496271279318939,4,2,6,26,3,0,68.0,0.2896292099081322,-1.5849913565564304,0.9882688056694595,0.45757968888589,1.1256916864402493,0.6150949499690396,2.28119778709102,1.2648581301201283
0,0,0.45443740232561997,-0.6006513666692839,7,3,34,24,2,1,29.0,-0.4260805082357807,-0.20990667642245178,-1.0118704488730614,1.6232480555201083,1.1079329009049057,0.6698696164098105,0.6390701194211935,-0.6236283535923591
0,7,1.3461905466066642,-0.6730137800411756,3,1,47,7,3,0,45.0,-0.2600358536263929,-0.8974490164894412,0.9882688056694595,-0.15953885815575497,-1.089032429018842,-1.0659206752822068,0.1324562645017792,0.7418926423228243
2,3,-1.3290688862364683,-1.1713741297605866,2,0,31,25,3,1,40.0,-1.5521304647822036,-1.5849913565564304,0.9882688056694595,1.28040441827475,0.20370888799466208,-1.00925722724003,3.538997702753014,5.6233298681897095
2,3,1.3461905466066642,-1.17505357450831,0,0,20,25,3,2,60.0,1.728682883189493,1.5089491737450216,0.9882688056694595,1.2118356908256784,1.226207816426856,0.1542322392260012,-0.25345961871269646,5.792675121189827
1,6,-1.3290688862364683,-1.0237875126574632,8,2,47,7,3,1,66.0,0.8927339323974027,-0.5536778464559464,0.9882688056694595,-1.2566384973409017,1.1232349374531463,-0.6352784701616627,-0.7794486743531669,2.410862748441381
3,9,0.45443740232561997,2.5653064251495183,7,3,27,4,3,0,48.0,0.5052964049754979,-1.5849913565564304,-1.0118704488730614,1.4175418731728935,1.0618162127755757,-0.7013858262108691,3.7486310220300134,-0.6236283535923591
3,5,-1.3290688862364683,0.8286085042241216,8,3,14,20,2,0,37.0,1.005338928052045,1.165178003711527,0.9882688056694595,-1.0509323149936867,1.179178621530888,0.8700804661588353,-0.8633020020639666,-0.21655540239272486
3,9,1.3461905466066642,1.2550152677658326,4,2,30,30,3,2,51.0,-0.8726833723575823,0.4776356636445376,0.9882688056694595,0.8689920535803201,-0.8574662887773503,-1.5551151100463334,-0.07717705477521992,-0.2842063087186042
3,2,0.45443740232561997,2.066946075430107,1,0,16,19,3,2,60.0,-1.515867839062912,1.165178003711527,0.9882688056694595,1.2118356908256784,-1.1242692287767166,-0.4464003100210733,-0.17151204844986956,-0.3657957762953747
1,1,1.3461905466066642,-0.42649098194371454,1,0,2,15,3,2,30.0,0.8278429179523547,1.5089491737450216,0.9882688056694595,-0.6395199502992567,-1.3914933257453006,-1.5381160756336805,-0.7680141296653306,0.3612134187736538
2,3,1.3461905466066642,-1.1071882602725247,9,3,27,4,3,1,55.0,0.9633506245876021,0.4776356636445376,-1.0118704488730614,-1.393775952239045,1.5118926272128124,-1.5060067884097803,-0.9419144967928412,-0.6236283535923591
0,7,1.3461905466066642,-0.4972180865388402,7,3,6,26,3,2,45.0,1.5206499251156622,-0.20990667642245178,0.9882688056694595,-0.36524504050296996,0.6183379241894151,0.23733862968786057,-0.3741575904176353,0.44683031657230715
2,10,0.45443740232561997,-1.1623799314883743,8,3,47,7,3,1,57.0,0.7973059699782143,-1.5849913565564304,0.9882688056694595,-0.22810758560482663,-0.02020623397270928,0.9569644198235064,1.2330311907060245,5.244726339596857
0,0,-0.4373157419554242,-0.6080102561647305,1,0,36,25,3,0,49.0,-0.38027508627457024,1.165178003711527,0.9882688056694595,-1.2566384973409017,-0.5182243500725523,0.8285272709279056,-0.9261919978470663,0.6155879079711578
0,0,0.45443740232561997,-0.6497106299722613,2,3,24,30,3,1,38.0,-0.18178492444265842,1.165178003711527,-1.0118704488730614,1.28040441827475,0.5262449335871608,-0.6976082630080573,-0.15054871652216953,-0.6236283535923591
0,0,0.45443740232561997,-1.0691673312127172,0,2,3,25,3,1,19.0,-0.7982495616706153,-1.2412201865229358,-1.0118704488730614,0.8689920535803201,1.389476334826889,-1.7931015918234763,1.5824200561676895,-0.6236283535923591
1,6,-0.4373157419554242,-0.5659010551630084,0,3,16,19,3,2,30.0,-0.2657615313715442,-0.5536778464559464,-1.0118704488730614,-1.6680508620353316,0.9391893419050438,-0.30851925311844297,-1.031008657485566,-0.6236283535923591
1,11,0.45443740232561997,0.4757906356368766,5,3,26,13,3,0,57.0,-0.4241719489873969,-1.2412201865229358,0.9882688056694595,-1.4623446796881168,0.55895479152973,1.3498309929159324,-0.7934242289716336,-0.13616548090867817
3,8,0.45443740232561997,-0.027066813218640975,2,2,22,21,3,2,45.0,0.05296786310854498,0.4776356636445376,-1.0118704488730614,-1.6680508620353316,0.23592739613981034,-1.1905802609749958,-1.0467311564313408,-0.6236283535923591
0,0,-0.4373157419554242,-0.07817021249257568,9,0,20,25,3,0,54.0,1.0740470609938606,-1.5849913565564304,-1.0118704488730614,-1.3252072247899733,-1.2127823851406212,-1.2529100538213904,-0.44403536350996836,-0.6236283535923591
3,8,0.45443740232561997,1.6221420881497792,5,3,45,8,3,2,45.0,0.05296786310854498,0.4776356636445376,-1.0118704488730614,-1.6680508620353316,0.23592739613981034,-1.1905802609749958,-1.0467311564313408,-0.6236283535923591
2,3,0.45443740232561997,-1.0470906627263774,2,2,40,11,3,1,35.0,-1.573124616514425,-1.5849913565564304,0.9882688056694595,0.1147360516405317,0.4163229646213606,1.3668300273285856,1.7571144888985222,2.6790270783885486
1,11,1.3461905466066642,-0.5401449419289452,9,1,22,21,3,0,26.0,1.3946850147223335,1.165178003711527,0.9882688056694595,-1.1195010424427583,0.13807859362491517,1.2799460736639146,-0.8842653339916664,0.506457987854689
1,11,1.3461905466066642,0.312668585154477,9,2,17,9,3,2,42.0,-0.43371474522931575,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,-0.21288554738977325,1.4442700729862272,-0.6070835007254121,-0.6236283535923591
1,11,-1.3290688862364683,-0.454291231148735,8,3,43,16,0,0,57.0,0.9289965581166943,-0.8974490164894412,0.9882688056694595,0.8004233261312483,-0.9250619823367795,-0.5710598957138624,0.8661728819712761,0.39317964336596345
3,2,0.45443740232561997,0.4451285960725158,2,3,20,25,3,2,51.0,0.18465845124702496,-0.8974490164894412,0.9882688056694595,1.0061295084784634,-0.24650791209898038,-0.8845976415472409,1.0233978714290253,-0.12765332364412033
3,2,0.45443740232561997,1.7419284560478825,7,3,13,13,3,0,70.0,-0.41081203424871054,-1.2412201865229358,-1.0118704488730614,1.1432669633766066,1.0467247547119443,-0.6938306998052455,1.8619311485370218,-0.6236283535923591
0,0,0.45443740232561997,-0.3990995599328855,7,3,1,2,3,1,48.0,-0.5157827929098178,-0.20990667642245178,-1.0118704488730614,0.8689920535803201,0.6422736786066171,0.6736471796126222,0.2547423674133619,-0.6236283535923591
2,3,0.45443740232561997,-1.0581289969695473,0,1,5,5,2,0,61.0,-1.3784515731792808,-1.5849913565564304,-1.0118704488730614,-0.2966763130538983,-0.8823847427893933,-1.7761025574108231,1.128214531067525,-0.6236283535923591
2,10,-1.3290688862364683,-0.73515551355828,2,2,6,26,3,0,48.0,0.4575824237659037,-1.2412201865229358,-1.0118704488730614,-1.6680508620353316,-0.9958865459935434,1.538709153056522,-1.0030575482486328,-0.6236283535923591
3,2,-1.3290688862364683,1.2308944633085357,9,3,26,13,3,2,39.0,1.6275292430251533,-0.8974490164894412,-1.0118704488730614,-0.15953885815575497,-0.8171756053888641,-0.14041769059331835,0.1324562645017792,-0.6236283535923591
2,3,-1.3290688862364683,-1.0965587532235463,4,2,18,28,2,2,45.0,0.05296786310854498,-0.8974490164894412,-1.0118704488730614,1.0061295084784634,-1.3778057242457278,-1.3284613178776261,1.0233978714290253,-0.6236283535923591
0,4,1.3461905466066642,-0.5601774744443277,5,3,21,28,2,1,57.0,0.4652166607594388,0.8214068336780322,0.9882688056694595,0.5261484163349617,-1.1254625068561668,-1.2453549274157667,-0.3042798173253023,0.5366182442440711
3,8,-1.3290688862364683,-0.5446420410650515,7,3,21,3,2,2,54.0,1.087406975732547,-1.5849913565564304,0.9882688056694595,0.04616732419146003,1.3270047177262747,1.2988338896779734,1.6522978292600228,0.5130913655259365
1,11,0.45443740232561997,0.24684740688964912,3,1,21,28,2,2,54.0,1.087406975732547,-1.5849913565564304,0.9882688056694595,0.04616732419146003,1.3270047177262747,1.2988338896779734,1.6522978292600228,-0.06451739463496127
0,7,0.45443740232561997,-0.25887183232520866,7,3,17,9,3,1,56.0,-0.6322049070612276,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,-0.6151606458208093,-0.8978191127570821,-0.6070835007254121,-0.6236283535923591
3,8,0.45443740232561997,2.5620358075959864,1,0,26,13,3,0,45.0,-0.6894616845127406,0.8214068336780322,0.9882688056694595,-1.6680508620353316,0.20033963224092097,0.641537892388722,-1.049642730310188,-0.3987563221738343
2,3,0.45443740232561997,-0.8999128728174455,3,1,26,13,3,2,42.0,0.3411603096144939,-0.5536778464559464,0.9882688056694595,0.38901096143681835,-1.605300680451449,-0.5635047693082388,0.2267912581764288,1.4959863266341937
1,1,0.45443740232561997,0.16917023999326844,7,3,6,26,3,0,57.0,-1.7334435933786614,0.13386449361104288,0.9882688056694595,0.663285871233105,-0.03775444102344371,0.023906308728994484,-0.02476872495597015,-0.035171791816755324
